scheme_code,scheme_name,net_asset_value,repurchase_price,sale_price,date,scheme_classification,scheme_type,scheme_category,fund_family,fund_id,scheme_short_name,date_new,nav,sale_price_1
118541,Franklin India TAXSHIELD - Direct - Dividend,41.3539,41.3539,41.3539,16-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,41.3539,2016-05-16,41.3539,41.3539
118541,Franklin India TAXSHIELD - Direct - Dividend,41.4491,41.4491,41.4491,17-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,41.4491,2016-05-17,41.4491,41.4491
118541,Franklin India TAXSHIELD - Direct - Dividend,41.4022,41.4022,41.4022,18-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,41.4022,2016-05-18,41.4022,41.4022
118541,Franklin India TAXSHIELD - Direct - Dividend,41.1214,41.1214,41.1214,19-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,41.1214,2016-05-19,41.1214,41.1214
118541,Franklin India TAXSHIELD - Direct - Dividend,41.035,41.035,41.035,20-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,41.0350,2016-05-20,41.035,41.035
118541,Franklin India TAXSHIELD - Direct - Dividend,40.9079,40.9079,40.9079,23-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,40.9079,2016-05-23,40.9079,40.9079
118541,Franklin India TAXSHIELD - Direct - Dividend,40.8935,40.8935,40.8935,24-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,40.8935,2016-05-24,40.8935,40.8935
118541,Franklin India TAXSHIELD - Direct - Dividend,41.6033,41.6033,41.6033,25-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,41.6033,2016-05-25,41.6033,41.6033
118541,Franklin India TAXSHIELD - Direct - Dividend,42.1101,42.1101,42.1101,26-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.1101,2016-05-26,42.1101,42.1101
118541,Franklin India TAXSHIELD - Direct - Dividend,42.3554,42.3554,42.3554,27-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.3554,2016-05-27,42.3554,42.3554
118541,Franklin India TAXSHIELD - Direct - Dividend,42.4728,42.4728,42.4728,30-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.4728,2016-05-30,42.4728,42.4728
118541,Franklin India TAXSHIELD - Direct - Dividend,42.3843,42.3843,42.3843,31-May-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.3843,2016-05-31,42.3843,42.3843
118541,Franklin India TAXSHIELD - Direct - Dividend,42.3709,42.3709,42.3709,01-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.3709,2016-06-01,42.3709,42.3709
118541,Franklin India TAXSHIELD - Direct - Dividend,42.5339,42.5339,42.5339,02-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.5339,2016-06-02,42.5339,42.5339
118541,Franklin India TAXSHIELD - Direct - Dividend,42.5223,42.5223,42.5223,03-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.5223,2016-06-03,42.5223,42.5223
118541,Franklin India TAXSHIELD - Direct - Dividend,42.5171,42.5171,42.5171,06-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.5171,2016-06-06,42.5171,42.5171
118541,Franklin India TAXSHIELD - Direct - Dividend,42.7359,42.7359,42.7359,07-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.7359,2016-06-07,42.7359,42.7359
118541,Franklin India TAXSHIELD - Direct - Dividend,42.8114,42.8114,42.8114,08-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.8114,2016-06-08,42.8114,42.8114
118541,Franklin India TAXSHIELD - Direct - Dividend,42.5771,42.5771,42.5771,09-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.5771,2016-06-09,42.5771,42.5771
118541,Franklin India TAXSHIELD - Direct - Dividend,42.4368,42.4368,42.4368,10-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.4368,2016-06-10,42.4368,42.4368
118541,Franklin India TAXSHIELD - Direct - Dividend,42.2192,42.2192,42.2192,13-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.2192,2016-06-13,42.2192,42.2192
118541,Franklin India TAXSHIELD - Direct - Dividend,42.2164,42.2164,42.2164,14-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.2164,2016-06-14,42.2164,42.2164
118541,Franklin India TAXSHIELD - Direct - Dividend,42.6192,42.6192,42.6192,15-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.6192,2016-06-15,42.6192,42.6192
118541,Franklin India TAXSHIELD - Direct - Dividend,42.3059,42.3059,42.3059,16-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.3059,2016-06-16,42.3059,42.3059
118541,Franklin India TAXSHIELD - Direct - Dividend,42.4135,42.4135,42.4135,17-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.4135,2016-06-17,42.4135,42.4135
118541,Franklin India TAXSHIELD - Direct - Dividend,42.6528,42.6528,42.6528,20-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.6528,2016-06-20,42.6528,42.6528
118541,Franklin India TAXSHIELD - Direct - Dividend,42.644800000000004,42.644800000000004,42.644800000000004,21-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.6448,2016-06-21,42.644800000000004,42.644800000000004
118541,Franklin India TAXSHIELD - Direct - Dividend,42.6214,42.6214,42.6214,22-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.6214,2016-06-22,42.6214,42.6214
118541,Franklin India TAXSHIELD - Direct - Dividend,42.9773,42.9773,42.9773,23-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.9773,2016-06-23,42.9773,42.9773
118541,Franklin India TAXSHIELD - Direct - Dividend,42.2478,42.2478,42.2478,24-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.2478,2016-06-24,42.2478,42.2478
118541,Franklin India TAXSHIELD - Direct - Dividend,42.3923,42.3923,42.3923,27-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.3923,2016-06-27,42.3923,42.3923
118541,Franklin India TAXSHIELD - Direct - Dividend,42.5013,42.5013,42.5013,28-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.5013,2016-06-28,42.5013,42.5013
118541,Franklin India TAXSHIELD - Direct - Dividend,42.9533,42.9533,42.9533,29-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,42.9533,2016-06-29,42.9533,42.9533
118541,Franklin India TAXSHIELD - Direct - Dividend,43.4665,43.4665,43.4665,30-Jun-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,43.4665,2016-06-30,43.4665,43.4665
118541,Franklin India TAXSHIELD - Direct - Dividend,43.7263,43.7263,43.7263,01-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,43.7263,2016-07-01,43.7263,43.7263
118541,Franklin India TAXSHIELD - Direct - Dividend,43.937,43.937,43.937,04-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,43.9370,2016-07-04,43.937,43.937
118541,Franklin India TAXSHIELD - Direct - Dividend,43.7573,43.7573,43.7573,05-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,43.7573,2016-07-05,43.7573,43.7573
118541,Franklin India TAXSHIELD - Direct - Dividend,43.7305,43.7305,43.7305,07-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,43.7305,2016-07-07,43.7305,43.7305
118541,Franklin India TAXSHIELD - Direct - Dividend,43.7809,43.7809,43.7809,08-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,43.7809,2016-07-08,43.7809,43.7809
118541,Franklin India TAXSHIELD - Direct - Dividend,44.3006,44.3006,44.3006,11-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.3006,2016-07-11,44.3006,44.3006
118541,Franklin India TAXSHIELD - Direct - Dividend,44.5388,44.5388,44.5388,12-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.5388,2016-07-12,44.5388,44.5388
118541,Franklin India TAXSHIELD - Direct - Dividend,44.4484,44.4484,44.4484,13-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.4484,2016-07-13,44.4484,44.4484
118541,Franklin India TAXSHIELD - Direct - Dividend,44.6256,44.6256,44.6256,14-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.6256,2016-07-14,44.6256,44.6256
118541,Franklin India TAXSHIELD - Direct - Dividend,44.5197,44.5197,44.5197,15-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.5197,2016-07-15,44.5197,44.5197
118541,Franklin India TAXSHIELD - Direct - Dividend,44.4152,44.4152,44.4152,18-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.4152,2016-07-18,44.4152,44.4152
118541,Franklin India TAXSHIELD - Direct - Dividend,44.4022,44.4022,44.4022,19-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.4022,2016-07-19,44.4022,44.4022
118541,Franklin India TAXSHIELD - Direct - Dividend,44.5819,44.5819,44.5819,20-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.5819,2016-07-20,44.5819,44.5819
118541,Franklin India TAXSHIELD - Direct - Dividend,44.3963,44.3963,44.3963,21-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.3963,2016-07-21,44.3963,44.3963
118541,Franklin India TAXSHIELD - Direct - Dividend,44.513,44.513,44.513,22-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.5130,2016-07-22,44.513,44.513
118541,Franklin India TAXSHIELD - Direct - Dividend,44.8759,44.8759,44.8759,25-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.8759,2016-07-25,44.8759,44.8759
118541,Franklin India TAXSHIELD - Direct - Dividend,44.6634,44.6634,44.6634,26-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.6634,2016-07-26,44.6634,44.6634
118541,Franklin India TAXSHIELD - Direct - Dividend,44.611,44.611,44.611,27-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.6110,2016-07-27,44.611,44.611
118541,Franklin India TAXSHIELD - Direct - Dividend,44.7245,44.7245,44.7245,28-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.7245,2016-07-28,44.7245,44.7245
118541,Franklin India TAXSHIELD - Direct - Dividend,44.6959,44.6959,44.6959,29-Jul-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.6959,2016-07-29,44.6959,44.6959
118541,Franklin India TAXSHIELD - Direct - Dividend,44.8214,44.8214,44.8214,01-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.8214,2016-08-01,44.8214,44.8214
118541,Franklin India TAXSHIELD - Direct - Dividend,44.7537,44.7537,44.7537,02-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.7537,2016-08-02,44.7537,44.7537
118541,Franklin India TAXSHIELD - Direct - Dividend,44.4672,44.4672,44.4672,03-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.4672,2016-08-03,44.4672,44.4672
118541,Franklin India TAXSHIELD - Direct - Dividend,44.5455,44.5455,44.5455,04-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.5455,2016-08-04,44.5455,44.5455
118541,Franklin India TAXSHIELD - Direct - Dividend,45.2762,45.2762,45.2762,05-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.2762,2016-08-05,45.2762,45.2762
118541,Franklin India TAXSHIELD - Direct - Dividend,45.4555,45.4555,45.4555,08-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.4555,2016-08-08,45.4555,45.4555
118541,Franklin India TAXSHIELD - Direct - Dividend,45.3575,45.3575,45.3575,09-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.3575,2016-08-09,45.3575,45.3575
118541,Franklin India TAXSHIELD - Direct - Dividend,44.7701,44.7701,44.7701,10-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.7701,2016-08-10,44.7701,44.7701
118541,Franklin India TAXSHIELD - Direct - Dividend,44.722,44.722,44.722,11-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.7220,2016-08-11,44.722,44.722
118541,Franklin India TAXSHIELD - Direct - Dividend,45.0256,45.0256,45.0256,12-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.0256,2016-08-12,45.0256,45.0256
118541,Franklin India TAXSHIELD - Direct - Dividend,44.9557,44.9557,44.9557,16-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,44.9557,2016-08-16,44.9557,44.9557
118541,Franklin India TAXSHIELD - Direct - Dividend,45.0497,45.0497,45.0497,17-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.0497,2016-08-17,45.0497,45.0497
118541,Franklin India TAXSHIELD - Direct - Dividend,45.4648,45.4648,45.4648,18-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.4648,2016-08-18,45.4648,45.4648
118541,Franklin India TAXSHIELD - Direct - Dividend,45.5069,45.5069,45.5069,19-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.5069,2016-08-19,45.5069,45.5069
118541,Franklin India TAXSHIELD - Direct - Dividend,45.1981,45.1981,45.1981,22-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.1981,2016-08-22,45.1981,45.1981
118541,Franklin India TAXSHIELD - Direct - Dividend,45.2329,45.2329,45.2329,23-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.2329,2016-08-23,45.2329,45.2329
118541,Franklin India TAXSHIELD - Direct - Dividend,45.4381,45.4381,45.4381,24-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.4381,2016-08-24,45.4381,45.4381
118541,Franklin India TAXSHIELD - Direct - Dividend,45.2233,45.2233,45.2233,25-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.2233,2016-08-25,45.2233,45.2233
118541,Franklin India TAXSHIELD - Direct - Dividend,45.1448,45.1448,45.1448,26-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.1448,2016-08-26,45.1448,45.1448
118541,Franklin India TAXSHIELD - Direct - Dividend,45.273,45.273,45.273,29-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.2730,2016-08-29,45.273,45.273
118541,Franklin India TAXSHIELD - Direct - Dividend,45.8184,45.8184,45.8184,30-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.8184,2016-08-30,45.8184,45.8184
118541,Franklin India TAXSHIELD - Direct - Dividend,46.1209,46.1209,46.1209,31-Aug-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.1209,2016-08-31,46.1209,46.1209
118541,Franklin India TAXSHIELD - Direct - Dividend,45.9909,45.9909,45.9909,01-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.9909,2016-09-01,45.9909,45.9909
118541,Franklin India TAXSHIELD - Direct - Dividend,46.276,46.276,46.276,02-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.2760,2016-09-02,46.276,46.276
118541,Franklin India TAXSHIELD - Direct - Dividend,47.0977,47.0977,47.0977,06-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,47.0977,2016-09-06,47.0977,47.0977
118541,Franklin India TAXSHIELD - Direct - Dividend,46.9034,46.9034,46.9034,07-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.9034,2016-09-07,46.9034,46.9034
118541,Franklin India TAXSHIELD - Direct - Dividend,47.0522,47.0522,47.0522,08-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,47.0522,2016-09-08,47.0522,47.0522
118541,Franklin India TAXSHIELD - Direct - Dividend,46.6002,46.6002,46.6002,09-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.6002,2016-09-09,46.6002,46.6002
118541,Franklin India TAXSHIELD - Direct - Dividend,45.7589,45.7589,45.7589,12-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.7589,2016-09-12,45.7589,45.7589
118541,Franklin India TAXSHIELD - Direct - Dividend,45.9812,45.9812,45.9812,14-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.9812,2016-09-14,45.9812,45.9812
118541,Franklin India TAXSHIELD - Direct - Dividend,45.919200000000004,45.919200000000004,45.919200000000004,15-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.9192,2016-09-15,45.919200000000004,45.919200000000004
118541,Franklin India TAXSHIELD - Direct - Dividend,45.9948,45.9948,45.9948,16-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.9948,2016-09-16,45.9948,45.9948
118541,Franklin India TAXSHIELD - Direct - Dividend,46.1497,46.1497,46.1497,19-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.1497,2016-09-19,46.1497,46.1497
118541,Franklin India TAXSHIELD - Direct - Dividend,46.0167,46.0167,46.0167,20-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.0167,2016-09-20,46.0167,46.0167
118541,Franklin India TAXSHIELD - Direct - Dividend,46.0231,46.0231,46.0231,21-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.0231,2016-09-21,46.0231,46.0231
118541,Franklin India TAXSHIELD - Direct - Dividend,46.441,46.441,46.441,22-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.4410,2016-09-22,46.441,46.441
118541,Franklin India TAXSHIELD - Direct - Dividend,46.1949,46.1949,46.1949,23-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.1949,2016-09-23,46.1949,46.1949
118541,Franklin India TAXSHIELD - Direct - Dividend,45.7974,45.7974,45.7974,26-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.7974,2016-09-26,45.7974,45.7974
118541,Franklin India TAXSHIELD - Direct - Dividend,45.69,45.69,45.69,27-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.6900,2016-09-27,45.69,45.69
118541,Franklin India TAXSHIELD - Direct - Dividend,45.9934,45.9934,45.9934,28-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.9934,2016-09-28,45.9934,45.9934
118541,Franklin India TAXSHIELD - Direct - Dividend,45.1241,45.1241,45.1241,29-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.1241,2016-09-29,45.1241,45.1241
118541,Franklin India TAXSHIELD - Direct - Dividend,45.5368,45.5368,45.5368,30-Sep-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.5368,2016-09-30,45.5368,45.5368
118541,Franklin India TAXSHIELD - Direct - Dividend,46.3086,46.3086,46.3086,03-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.3086,2016-10-03,46.3086,46.3086
118541,Franklin India TAXSHIELD - Direct - Dividend,46.596,46.596,46.596,04-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.5960,2016-10-04,46.596,46.596
118541,Franklin India TAXSHIELD - Direct - Dividend,46.5858,46.5858,46.5858,05-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.5858,2016-10-05,46.5858,46.5858
118541,Franklin India TAXSHIELD - Direct - Dividend,46.4118,46.4118,46.4118,06-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.4118,2016-10-06,46.4118,46.4118
118541,Franklin India TAXSHIELD - Direct - Dividend,46.3444,46.3444,46.3444,07-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.3444,2016-10-07,46.3444,46.3444
118541,Franklin India TAXSHIELD - Direct - Dividend,46.4434,46.4434,46.4434,10-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.4434,2016-10-10,46.4434,46.4434
118541,Franklin India TAXSHIELD - Direct - Dividend,45.9505,45.9505,45.9505,13-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.9505,2016-10-13,45.9505,45.9505
118541,Franklin India TAXSHIELD - Direct - Dividend,46.0439,46.0439,46.0439,14-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.0439,2016-10-14,46.0439,46.0439
118541,Franklin India TAXSHIELD - Direct - Dividend,45.6246,45.6246,45.6246,17-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.6246,2016-10-17,45.6246,45.6246
118541,Franklin India TAXSHIELD - Direct - Dividend,46.2066,46.2066,46.2066,18-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.2066,2016-10-18,46.2066,46.2066
118541,Franklin India TAXSHIELD - Direct - Dividend,46.1562,46.1562,46.1562,19-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.1562,2016-10-19,46.1562,46.1562
118541,Franklin India TAXSHIELD - Direct - Dividend,46.2534,46.2534,46.2534,20-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.2534,2016-10-20,46.2534,46.2534
118541,Franklin India TAXSHIELD - Direct - Dividend,46.3835,46.3835,46.3835,21-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.3835,2016-10-21,46.3835,46.3835
118541,Franklin India TAXSHIELD - Direct - Dividend,46.4108,46.4108,46.4108,24-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.4108,2016-10-24,46.4108,46.4108
118541,Franklin India TAXSHIELD - Direct - Dividend,46.5525,46.5525,46.5525,25-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.5525,2016-10-25,46.5525,46.5525
118541,Franklin India TAXSHIELD - Direct - Dividend,46.0505,46.0505,46.0505,26-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,46.0505,2016-10-26,46.0505,46.0505
118541,Franklin India TAXSHIELD - Direct - Dividend,45.7913,45.7913,45.7913,27-Oct-2016,Open Ended Schemes ( ELSS ),Open Ended Schemes , ELSS ,Franklin Templeton Mutual Fund,27,45.7913,2016-10-27,45.7913,45.7913
